atmId,code_str,date,disbursement_amnt,money_fulfilled
845,S1A95009,2016-01-20,12510,0
845,S1A95009,2016-01-21,15630,0
845,S1A95009,2016-01-22,17750,0
845,S1A95009,2016-01-23,19360,0
845,S1A95009,2016-01-24,10850,91930
845,S1A95009,2016-01-25,16710,0
845,S1A95009,2016-01-26,29040,0
845,S1A95009,2016-01-27,39810,85560
845,S1A95009,2016-01-28,43750,0
845,S1A95009,2016-01-29,29120,72870
845,S1A95009,2016-01-30,41560,0
845,S1A95009,2016-01-31,11380,0
845,S1A95009,2016-02-01,38690,91630
845,S1A95009,2016-02-02,17480,0
845,S1A95009,2016-02-03,20170,0
845,S1A95009,2016-02-04,12340,0
845,S1A95009,2016-02-05,18430,68420
845,S1A95009,2016-02-06,39690,0
845,S1A95009,2016-02-07,11270,0
845,S1A95009,2016-02-08,27950,0
845,S1A95009,2016-02-09,17520,96430
845,S1A95009,2016-02-10,14250,0
845,S1A95009,2016-02-11,16780,0
845,S1A95009,2016-02-12,27370,0
845,S1A95009,2016-02-13,23310,81710
845,S1A95009,2016-02-15,22560,0
845,S1A95009,2016-02-16,14290,0
845,S1A95009,2016-02-17,14510,0
845,S1A95009,2016-02-18,15680,0
845,S1A95009,2016-02-19,13740,80780
845,S1A95009,2016-02-20,19380,0
845,S1A95009,2016-02-21,9740,0
845,S1A95009,2016-02-22,13610,0
845,S1A95009,2016-02-23,10280,0
845,S1A95009,2016-02-24,9110,62120
845,S1A95009,2016-02-25,50560,50560
845,S1A95009,2016-02-26,58280,58280
845,S1A95009,2016-02-27,42970,0
845,S1A95009,2016-02-28,12110,0
845,S1A95009,2016-02-29,32850,87930
845,S1A95009,2016-03-01,29860,0
845,S1A95009,2016-03-02,12810,0
845,S1A95009,2016-03-03,17950,0
845,S1A95009,2016-03-04,15050,75670
845,S1A95009,2016-03-05,33700,0
845,S1A95009,2016-03-06,10290,0
845,S1A95009,2016-03-07,16450,0
845,S1A95009,2016-03-08,18170,0
845,S1A95009,2016-03-09,15430,94040
845,S1A95009,2016-03-10,21030,0
845,S1A95009,2016-03-11,24770,0
845,S1A95009,2016-03-12,27550,0
845,S1A95009,2016-03-14,5240,78590
845,S1A95009,2016-03-15,21540,0
845,S1A95009,2016-03-16,16470,0
845,S1A95009,2016-03-19,24470,0
845,S1A95009,2016-03-21,19030,0
845,S1A95009,2016-03-22,13500,95010
845,S1A95009,2016-03-23,16960,0
845,S1A95009,2016-03-24,38190,0
845,S1A95009,2016-03-25,10500,0
845,S1A95009,2016-03-26,21990,0
845,S1A95009,2016-03-27,8870,96510
845,S1A95009,2016-03-28,13500,0
845,S1A95009,2016-03-29,45350,58850
845,S1A95009,2016-03-30,46110,0
845,S1A95009,2016-03-31,32520,78630
845,S1A95009,2016-04-01,23250,0
845,S1A95009,2016-04-02,43540,0
845,S1A95009,2016-04-03,15710,82500
845,S1A95009,2016-04-04,21990,0
845,S1A95009,2016-04-05,18390,0
845,S1A95009,2016-04-06,23360,0
845,S1A95009,2016-04-07,22420,86160
845,S1A95009,2016-04-08,18850,0
845,S1A95009,2016-04-09,27550,0
845,S1A95009,2016-04-10,10660,0
845,S1A95009,2016-04-11,18410,0
845,S1A95009,2016-04-12,22200,97670
845,S1A95009,2016-04-13,13360,0
845,S1A95009,2016-04-14,13840,0
845,S1A95009,2016-04-15,20950,0
845,S1A95009,2016-04-16,26690,0
845,S1A95009,2016-04-17,8570,83410
845,S1A95009,2016-04-18,18030,0
845,S1A95009,2016-04-19,13800,0
845,S1A95009,2016-04-20,14970,0
845,S1A95009,2016-04-21,19230,0
845,S1A95009,2016-04-22,31110,97140
845,S1A95009,2016-04-23,73080,0
845,S1A95009,2016-04-24,19920,93000
845,S1A95009,2016-04-25,23730,0
845,S1A95009,2016-04-26,66230,89960
845,S1A95009,2016-04-27,91000,91000
845,S1A95009,2016-04-28,38260,0
845,S1A95009,2016-04-29,12800,0
845,S1A95009,2016-04-30,43310,94370
845,S1A95009,2016-05-01,9580,0
845,S1A95009,2016-05-02,13350,0
845,S1A95009,2016-05-03,18480,0
845,S1A95009,2016-05-04,33230,0
845,S1A95009,2016-05-05,18680,93320
845,S1A95009,2016-05-06,28200,0
845,S1A95009,2016-05-07,31830,0
845,S1A95009,2016-05-08,13780,0
845,S1A95009,2016-05-09,22650,96460
845,S1A95009,2016-05-10,16340,0
845,S1A95009,2016-05-11,14260,0
845,S1A95009,2016-05-12,18450,0
845,S1A95009,2016-05-13,26810,75860
845,S1A95009,2016-05-14,27370,0
845,S1A95009,2016-05-15,11570,0
845,S1A95009,2016-05-16,20100,0
845,S1A95009,2016-05-17,19620,0
845,S1A95009,2016-05-18,18180,96840
845,S1A95009,2016-05-19,14500,0
845,S1A95009,2016-05-20,18490,0
845,S1A95009,2016-05-21,24160,0
845,S1A95009,2016-05-22,12330,0
845,S1A95009,2016-05-23,17380,86860
845,S1A95009,2016-05-24,15450,0
845,S1A95009,2016-05-25,12110,0
845,S1A95009,2016-05-26,24040,0
845,S1A95009,2016-05-28,18770,0
845,S1A95009,2016-05-29,26960,97330
845,S1A95009,2016-05-31,29720,0
845,S1A95009,2016-06-01,20960,0
845,S1A95009,2016-06-02,16300,0
845,S1A95009,2016-06-03,23060,90040
845,S1A95009,2016-06-06,14730,0
845,S1A95009,2016-06-07,13500,0
845,S1A95009,2016-06-08,15950,0
845,S1A95009,2016-06-09,20210,0
845,S1A95009,2016-06-10,26970,91360
845,S1A95009,2016-06-11,28090,0
845,S1A95009,2016-06-12,14000,0
845,S1A95009,2016-06-13,21630,0
845,S1A95009,2016-06-14,13570,77290
845,S1A95009,2016-06-15,23250,0
845,S1A95009,2016-06-16,20110,0
845,S1A95009,2016-06-17,22230,0
845,S1A95009,2016-06-18,21450,0
845,S1A95009,2016-06-19,5260,92300
845,S1A95009,2016-06-20,11740,0
845,S1A95009,2016-06-21,12130,0
845,S1A95009,2016-06-22,16950,0
845,S1A95009,2016-06-24,21260,0
845,S1A95009,2016-06-27,14780,76860
845,S1A95009,2016-06-28,32140,0
845,S1A95009,2016-06-29,17310,0
845,S1A95009,2016-06-30,27310,76760
845,S1A95009,2016-07-01,30740,0
845,S1A95009,2016-07-05,19620,0
845,S1A95009,2016-07-06,14820,0
845,S1A95009,2016-07-07,19410,0
845,S1A95009,2016-07-08,12320,96910
845,S1A95009,2016-07-09,8520,0
845,S1A95009,2016-07-11,15920,0
845,S1A95009,2016-07-12,19940,0
845,S1A95009,2016-07-13,16210,0
845,S1A95009,2016-07-14,12020,0
845,S1A95009,2016-07-15,27050,99660
845,S1A95009,2016-07-18,13500,0
845,S1A95009,2016-07-19,20400,0
845,S1A95009,2016-07-20,16860,0
845,S1A95009,2016-07-21,19690,0
845,S1A95009,2016-07-22,15990,86440
845,S1A95009,2016-07-23,18030,0
845,S1A95009,2016-07-25,16630,0
845,S1A95009,2016-07-26,27010,0
845,S1A95009,2016-07-27,33830,95500
845,S1A95009,2016-07-28,31470,0
845,S1A95009,2016-07-29,36100,0
845,S1A95009,2016-07-30,20850,0
845,S1A95009,2016-07-31,11380,99800
845,S1A95009,2016-08-01,25120,0
845,S1A95009,2016-08-02,23430,0
845,S1A95009,2016-08-03,11380,0
845,S1A95009,2016-08-04,18010,0
845,S1A95009,2016-08-05,20040,97980
845,S1A95009,2016-08-06,16600,0
845,S1A95009,2016-08-19,10630,0
845,S1A95009,2016-08-20,11180,0
845,S1A95009,2016-08-22,9310,0
845,S1A95009,2016-08-23,11380,0
845,S1A95009,2016-08-24,9500,0
845,S1A95009,2016-08-25,10340,0
845,S1A95009,2016-08-26,19880,98820
845,S1A95009,2016-08-27,13580,0
845,S1A95009,2016-08-29,45350,0
845,S1A95009,2016-08-30,31180,90110
845,S1A95009,2016-08-31,21520,0
845,S1A95009,2016-09-01,22680,0
845,S1A95009,2016-09-02,24830,0
845,S1A95009,2016-09-03,20950,89980
845,S1A95009,2016-09-04,11960,0
845,S1A95009,2016-09-05,23550,0
845,S1A95009,2016-09-06,18890,0
845,S1A95009,2016-09-07,18300,0
845,S1A95009,2016-09-08,14480,87180
845,S1A95009,2016-09-09,19160,0
845,S1A95009,2016-09-10,13410,0
845,S1A95009,2016-09-11,8600,0
845,S1A95009,2016-09-12,25400,0
845,S1A95009,2016-09-13,18120,0
845,S1A95009,2016-09-14,15180,99870
845,S1A95009,2016-09-15,17330,0
845,S1A95009,2016-09-16,13690,0
845,S1A95009,2016-09-17,14720,0
845,S1A95009,2016-09-19,13570,0
845,S1A95009,2016-09-20,16690,0
845,S1A95009,2016-09-21,17340,93340
845,S1A95009,2016-09-22,12050,0
845,S1A95009,2016-09-23,13850,0
845,S1A95009,2016-09-24,11580,0
845,S1A95009,2016-09-26,23180,0
845,S1A95009,2016-09-27,19410,80070
845,S1A95009,2016-09-28,48030,0
845,S1A95009,2016-09-29,38290,86320
845,S1A95009,2016-09-30,47490,0
845,S1A95009,2016-10-01,31590,0
845,S1A95009,2016-10-02,12330,91410
845,S1A95009,2016-10-03,18450,0
845,S1A95009,2016-10-04,23980,0
845,S1A95009,2016-10-05,24000,0
845,S1A95009,2016-10-06,15620,82050
845,S1A95009,2016-10-07,22500,0
845,S1A95009,2016-10-08,20340,0
845,S1A95009,2016-10-10,17740,0
845,S1A95009,2016-10-11,9650,0
845,S1A95009,2016-10-12,14180,84410
845,S1A95009,2016-10-13,20010,0
845,S1A95009,2016-10-14,19380,0
845,S1A95009,2016-10-15,23020,0
845,S1A95009,2016-10-16,8890,0
845,S1A95009,2016-10-17,18940,90240
845,S1A95009,2016-10-18,17840,0
845,S1A95009,2016-10-19,20030,0
845,S1A95009,2016-10-20,20170,0
845,S1A95009,2016-10-21,20500,0
845,S1A95009,2016-10-22,11110,89650
845,S1A95009,2016-10-24,16160,0
845,S1A95009,2016-10-25,14580,0
845,S1A95009,2016-10-26,49120,79860
845,S1A95009,2016-10-27,52100,0
845,S1A95009,2016-10-29,11920,0
845,S1A95009,2016-10-30,14190,78210
845,S1A95009,2016-10-31,41810,0
845,S1A95009,2016-11-01,29780,0
845,S1A95009,2016-11-02,28040,99630
845,S1A95009,2016-11-03,19170,0
845,S1A95009,2016-11-04,21960,0
845,S1A95009,2016-11-05,21390,0
845,S1A95009,2016-11-06,10440,0
845,S1A95009,2016-11-07,14920,87880
845,S1A95009,2016-11-08,14680,0
845,S1A95009,2016-11-09,14810,0
845,S1A95009,2016-11-10,18460,0
845,S1A95009,2016-11-11,19700,0
845,S1A95009,2016-11-12,26800,94450
845,S1A95009,2016-11-13,9430,0
845,S1A95009,2016-11-14,19350,0
845,S1A95009,2016-11-15,21090,0
845,S1A95009,2016-11-16,22570,0
845,S1A95009,2016-11-17,13960,86400
845,S1A95009,2016-11-18,19230,0
845,S1A95009,2016-11-19,16650,0
845,S1A95009,2016-11-20,8950,0
845,S1A95009,2016-11-21,21990,0
845,S1A95009,2016-11-22,13600,0
845,S1A95009,2016-11-23,9790,90210
845,S1A95009,2016-11-24,18550,0
845,S1A95009,2016-11-25,27850,0
845,S1A95009,2016-11-26,23800,0
845,S1A95009,2016-11-27,9770,79970
845,S1A95009,2016-11-28,46950,0
845,S1A95009,2016-11-29,49270,96220
845,S1A95009,2016-11-30,31820,0
845,S1A95009,2016-12-01,29910,61730
845,S1A95009,2016-12-02,48420,0
845,S1A95009,2016-12-03,28170,0
845,S1A95009,2016-12-04,9140,85730
845,S1A95009,2016-12-05,22340,0
845,S1A95009,2016-12-06,21370,0
845,S1A95009,2016-12-07,17400,0
845,S1A95009,2016-12-08,21260,0
845,S1A95009,2016-12-09,17050,99420
845,S1A95009,2016-12-10,21340,0
845,S1A95009,2016-12-11,11110,0
845,S1A95009,2016-12-12,24060,0
845,S1A95009,2016-12-13,20040,0
845,S1A95009,2016-12-14,17310,93860
845,S1A95009,2016-12-15,18620,0
845,S1A95009,2016-12-16,21390,0
845,S1A95009,2016-12-17,16210,0
845,S1A95009,2016-12-18,8450,0
845,S1A95009,2016-12-19,29830,94500
845,S1A95009,2016-12-20,29560,0
845,S1A95009,2016-12-21,66620,96180
845,S1A95009,2016-12-22,72280,72280
845,S1A95009,2016-12-23,55500,55500
845,S1A95009,2016-12-24,69550,0
845,S1A95009,2016-12-25,12350,0
845,S1A95009,2016-12-26,17360,99260
845,S1A95009,2016-12-27,40120,0
845,S1A95009,2016-12-28,36970,77090
845,S1A95009,2016-12-29,24750,0
845,S1A95009,2016-12-30,34100,0
845,S1A95009,2016-12-31,32070,0
845,S1A95009,2017-01-01,6000,96920
845,S1A95009,2017-01-02,15270,0
845,S1A95009,2017-01-03,16380,0
845,S1A95009,2017-01-04,12770,0
845,S1A95009,2017-01-05,19880,0
845,S1A95009,2017-01-06,10980,0
845,S1A95009,2017-01-07,23660,98940
845,S1A95009,2017-01-09,19700,0
845,S1A95009,2017-01-10,14480,0
845,S1A95009,2017-01-11,13570,0
845,S1A95009,2017-01-12,22600,0
845,S1A95009,2017-01-13,23010,93360
845,S1A95009,2017-01-14,12000,0
845,S1A95009,2017-01-15,8780,0
845,S1A95009,2017-01-16,18520,0
845,S1A95009,2017-01-17,14400,0
845,S1A95009,2017-01-18,13290,0
845,S1A95009,2017-01-19,15010,0
845,S1A95009,2017-01-20,13080,95080
845,S1A95009,2017-01-21,17940,0
845,S1A95009,2017-01-23,15800,0
845,S1A95009,2017-01-24,10910,0
845,S1A95009,2017-01-25,8430,0
845,S1A95009,2017-01-26,21780,74860
845,S1A95009,2017-01-27,33710,0
845,S1A95009,2017-01-28,45850,0
845,S1A95009,2017-01-29,15680,95240
845,S1A95009,2017-01-30,27640,0
845,S1A95009,2017-01-31,33070,0
845,S1A95009,2017-02-01,25290,86000
845,S1A95009,2017-02-02,24670,0
845,S1A95009,2017-02-03,19330,0
845,S1A95009,2017-02-04,28980,0
845,S1A95009,2017-02-05,11430,84410
845,S1A95009,2017-02-06,20310,0
845,S1A95009,2017-02-07,16370,0
845,S1A95009,2017-02-08,20520,0
845,S1A95009,2017-02-09,21880,79080
845,S1A95009,2017-02-10,32080,0
845,S1A95009,2017-02-11,17910,0
845,S1A95009,2017-02-12,9320,0
845,S1A95009,2017-02-13,23580,0
845,S1A95009,2017-02-14,14620,97510
845,S1A95009,2017-02-15,26380,0
845,S1A95009,2017-02-16,15230,0
845,S1A95009,2017-02-17,17680,0
845,S1A95009,2017-02-18,15560,0
845,S1A95009,2017-02-19,8650,0
845,S1A95009,2017-02-20,14290,97790
845,S1A95009,2017-02-21,11600,0
845,S1A95009,2017-02-22,15440,0
845,S1A95009,2017-02-23,42210,69250
845,S1A95009,2017-02-24,81330,81330
845,S1A95009,2017-02-25,29950,0
845,S1A95009,2017-02-26,9470,0
845,S1A95009,2017-02-27,6600,0
845,S1A95009,2017-02-28,25860,0
845,S1A95009,2017-03-01,22040,93920
845,S1A95009,2017-03-02,28360,0
845,S1A95009,2017-03-03,23940,0
845,S1A95009,2017-03-04,21540,0
845,S1A95009,2017-03-05,10480,84320
845,S1A95009,2017-03-06,26430,0
845,S1A95009,2017-03-07,20630,0
845,S1A95009,2017-03-08,14950,0
845,S1A95009,2017-03-09,19180,81190
845,S1A95009,2017-03-10,27520,0
845,S1A95009,2017-03-11,19500,0
845,S1A95009,2017-03-12,12590,0
845,S1A95009,2017-03-13,17700,0
845,S1A95009,2017-03-14,15180,92490
845,S1A95009,2017-03-15,20830,0
845,S1A95009,2017-03-16,14500,0
845,S1A95009,2017-03-17,15600,0
845,S1A95009,2017-03-18,17610,0
845,S1A95009,2017-03-19,9380,0
845,S1A95009,2017-03-20,16010,93930
845,S1A95009,2017-03-21,13190,0
845,S1A95009,2017-03-22,15520,0
845,S1A95009,2017-03-23,10800,0
845,S1A95009,2017-03-24,29460,0
845,S1A95009,2017-03-25,16960,0
845,S1A95009,2017-03-26,10440,96370
845,S1A95009,2017-03-27,25200,0
845,S1A95009,2017-03-28,14070,0
845,S1A95009,2017-03-29,48200,87470
845,S1A95009,2017-03-30,47300,0
845,S1A95009,2017-03-31,38820,86120
845,S1A95009,2017-04-01,27480,0
845,S1A95009,2017-04-02,12640,0
845,S1A95009,2017-04-03,29670,0
845,S1A95009,2017-04-04,28680,98470
845,S1A95009,2017-04-05,11240,0
845,S1A95009,2017-04-06,18570,0
845,S1A95009,2017-04-07,25170,0
845,S1A95009,2017-04-08,16030,0
845,S1A95009,2017-04-09,10530,81540
845,S1A95009,2017-04-10,29480,0
845,S1A95009,2017-04-11,32010,0
845,S1A95009,2017-04-12,33170,94660
845,S1A95009,2017-04-13,42110,0
845,S1A95009,2017-04-14,15040,0
845,S1A95009,2017-04-15,19370,0
845,S1A95009,2017-04-16,4620,0
845,S1A95009,2017-04-17,7100,88240
845,S1A95009,2017-04-18,16700,0
845,S1A95009,2017-04-19,14600,0
845,S1A95009,2017-04-20,21100,0
845,S1A95009,2017-04-21,16810,0
845,S1A95009,2017-04-22,20160,89370
845,S1A95009,2017-04-24,14740,0
845,S1A95009,2017-04-25,14890,0
845,S1A95009,2017-04-26,52710,82340
845,S1A95009,2017-04-27,64980,64980
845,S1A95009,2017-04-28,49260,49260
845,S1A95009,2017-04-29,57180,0
845,S1A95009,2017-04-30,27380,84560
845,S1A95009,2017-05-01,16820,0
845,S1A95009,2017-05-02,19960,0
845,S1A95009,2017-05-03,20860,0
845,S1A95009,2017-05-04,19060,0
845,S1A95009,2017-05-05,21760,98460
845,S1A95009,2017-05-06,20700,0
845,S1A95009,2017-05-07,8320,0
845,S1A95009,2017-05-08,13980,0
845,S1A95009,2017-05-09,17970,0
845,S1A95009,2017-05-10,14770,0
845,S1A95009,2017-05-11,18470,94210
845,S1A95009,2017-05-12,20470,0
845,S1A95009,2017-05-13,29460,0
845,S1A95009,2017-05-15,17510,0
845,S1A95009,2017-05-16,22480,89920
845,S1A95009,2017-05-17,12230,0
845,S1A95009,2017-05-18,12640,0
845,S1A95009,2017-05-19,23490,0
845,S1A95009,2017-05-20,13340,0
845,S1A95009,2017-05-21,8760,0
845,S1A95009,2017-05-22,12870,0
845,S1A95009,2017-05-23,14250,97580
845,S1A95009,2017-05-24,10510,0
845,S1A95009,2017-05-25,20590,0
845,S1A95009,2017-05-26,29260,0
845,S1A95009,2017-05-27,24410,84770
845,S1A95009,2017-05-29,49640,0
845,S1A95009,2017-05-30,40150,89790
845,S1A95009,2017-05-31,40140,0
845,S1A95009,2017-06-01,27060,67200
845,S1A95009,2017-06-02,33420,0
845,S1A95009,2017-06-03,20390,0
845,S1A95009,2017-06-04,11190,0
845,S1A95009,2017-06-05,13920,0
845,S1A95009,2017-06-06,18400,97320
845,S1A95009,2017-06-07,21100,0
845,S1A95009,2017-06-08,18920,0
845,S1A95009,2017-06-09,26900,0
845,S1A95009,2017-06-10,20930,0
845,S1A95009,2017-06-11,9080,96930
845,S1A95009,2017-06-12,25000,0
845,S1A95009,2017-06-13,21170,0
845,S1A95009,2017-06-14,10790,0
845,S1A95009,2017-06-15,18730,0
845,S1A95009,2017-06-16,14470,0
845,S1A95009,2017-06-24,9370,99530
845,S1A95009,2017-06-26,25770,0
845,S1A95009,2017-06-27,24830,0
845,S1A95009,2017-06-29,20760,71360
845,S1A95009,2017-06-30,38620,0
845,S1A95009,2017-07-01,16200,0
845,S1A95009,2017-07-02,17700,0
845,S1A95009,2017-07-03,24050,96570
845,S1A95009,2017-07-05,17140,0
845,S1A95009,2017-07-07,18130,0
845,S1A95009,2017-07-08,12190,0
845,S1A95009,2017-07-10,13030,0
845,S1A95009,2017-07-13,11610,72100
845,S1A95009,2017-07-14,34430,0
845,S1A95009,2017-07-15,35500,0
845,S1A95009,2017-07-17,27060,96990
845,S1A95009,2017-07-18,15600,0
845,S1A95009,2017-07-19,16190,0
845,S1A95009,2017-07-20,20990,0
845,S1A95009,2017-07-21,18730,0
845,S1A95009,2017-07-23,8410,0
845,S1A95009,2017-07-24,15610,95530
845,S1A95009,2017-07-25,12370,0
845,S1A95009,2017-07-26,24380,0
845,S1A95009,2017-07-27,51100,87850
845,S1A95009,2017-07-28,36140,0
845,S1A95009,2017-07-30,12490,0
845,S1A95009,2017-07-31,30370,79000
845,S1A95009,2017-08-01,27080,0
845,S1A95009,2017-08-02,20750,0
845,S1A95009,2017-08-03,19510,0
845,S1A95009,2017-08-04,24340,91680
845,S1A95009,2017-08-05,11810,0
845,S1A95009,2017-08-07,11560,0
845,S1A95009,2017-08-08,16280,0
845,S1A95009,2017-08-09,11740,0
845,S1A95009,2017-08-10,15740,0
845,S1A95009,2017-08-11,30940,98070
845,S1A95009,2017-08-12,12420,0
845,S1A95009,2017-08-14,13610,0
845,S1A95009,2017-08-16,8250,0
845,S1A95009,2017-08-17,11320,0
845,S1A95009,2017-08-18,10750,0
845,S1A95009,2017-08-19,8690,0
845,S1A95009,2017-08-21,11240,0
845,S1A95009,2017-08-22,10190,0
845,S1A95009,2017-08-23,12000,98470
845,S1A95009,2017-08-24,17400,0
845,S1A95009,2017-08-25,18180,0
845,S1A95009,2017-08-26,9500,0
845,S1A95009,2017-08-27,8360,0
845,S1A95009,2017-08-28,14780,68220
845,S1A95009,2017-08-29,34620,0
845,S1A95009,2017-08-30,33880,0
845,S1A95009,2017-08-31,30850,99350
845,S1A95009,2017-09-01,31290,0
845,S1A95009,2017-09-02,15850,0
845,S1A95009,2017-09-03,9130,0
845,S1A95009,2017-09-04,19080,0
845,S1A95009,2017-09-05,12910,88260
845,S1A95009,2017-09-06,14140,0
845,S1A95009,2017-09-07,16230,0
845,S1A95009,2017-09-08,22120,0
845,S1A95009,2017-09-09,10580,0
845,S1A95009,2017-09-10,9000,0
845,S1A95009,2017-09-11,15920,87990
845,S1A95009,2017-09-12,67190,67190
845,S1A95009,2017-09-13,59460,59460
845,S1A95009,2017-09-14,45880,0
845,S1A95009,2017-09-15,30450,0
845,S1A95009,2017-09-16,14150,0
845,S1A95009,2017-09-17,9270,99750
845,S1A95009,2017-09-18,18920,0
845,S1A95009,2017-09-23,9200,0
845,S1A95009,2017-09-25,11610,0
845,S1A95009,2017-09-26,25540,65270
845,S1A95009,2017-09-27,54070,54070
845,S1A95009,2017-09-28,46190,0
845,S1A95009,2017-09-29,44050,90240
845,S1A95009,2017-09-30,19630,0
845,S1A95009,2017-10-02,21280,0
845,S1A95009,2017-10-03,21050,0
845,S1A95009,2017-10-04,18680,0
845,S1A95009,2017-10-05,15850,96490
845,S1A95009,2017-10-06,19180,0
845,S1A95009,2017-10-07,16120,0
845,S1A95009,2017-10-09,17510,0
845,S1A95009,2017-10-10,18010,0
845,S1A95009,2017-10-11,11490,82310
845,S1A95009,2017-10-12,19820,0
845,S1A95009,2017-10-13,26440,0
845,S1A95009,2017-10-14,19110,0
845,S1A95009,2017-10-15,10110,0
845,S1A95009,2017-10-16,19480,94960
845,S1A95009,2017-10-17,16920,0
845,S1A95009,2017-10-18,12410,0
845,S1A95009,2017-10-19,19850,0
845,S1A95009,2017-10-20,19400,0
845,S1A95009,2017-10-21,14080,0
845,S1A95009,2017-10-22,10180,92840
845,S1A95009,2017-10-23,16180,0
845,S1A95009,2017-10-24,12650,0
845,S1A95009,2017-10-25,11790,0
845,S1A95009,2017-10-26,27430,68050
845,S1A95009,2017-10-27,61810,0
845,S1A95009,2017-10-28,22270,84080
845,S1A95009,2017-10-30,44990,0
845,S1A95009,2017-10-31,45860,90850
845,S1A95009,2017-11-01,43640,0
845,S1A95009,2017-11-02,21200,0
845,S1A95009,2017-11-03,27830,92670
845,S1A95009,2017-11-04,22950,0
845,S1A95009,2017-11-05,14690,0
845,S1A95009,2017-11-06,19510,0
845,S1A95009,2017-11-07,19330,0
845,S1A95009,2017-11-08,14330,90810
845,S1A95009,2017-11-09,21940,0
845,S1A95009,2017-11-10,30900,0
845,S1A95009,2017-11-11,20230,0
845,S1A95009,2017-11-13,16120,89190
845,S1A95009,2017-11-14,19410,0
845,S1A95009,2017-11-15,20920,0
845,S1A95009,2017-11-16,14940,0
845,S1A95009,2017-11-17,16790,0
845,S1A95009,2017-11-18,14010,86070
845,S1A95009,2017-11-20,17060,0
845,S1A95009,2017-11-21,18140,0
845,S1A95009,2017-11-22,16850,0
845,S1A95009,2017-11-23,18840,0
845,S1A95009,2017-11-24,20970,91860
845,S1A95009,2017-11-25,23690,0
845,S1A95009,2017-11-26,9350,0
845,S1A95009,2017-11-27,14320,0
845,S1A95009,2017-11-28,46860,94220
845,S1A95009,2017-11-29,60670,60670
845,S1A95009,2017-11-30,44360,0
845,S1A95009,2017-12-01,46510,90870
845,S1A95009,2017-12-02,29480,0
845,S1A95009,2017-12-03,18880,0
845,S1A95009,2017-12-04,25450,73810
845,S1A95009,2017-12-05,28930,0
845,S1A95009,2017-12-06,27940,0
845,S1A95009,2017-12-07,32750,89620
845,S1A95009,2017-12-08,24140,0
845,S1A95009,2017-12-09,16810,0
845,S1A95009,2017-12-10,8790,0
845,S1A95009,2017-12-11,16580,0
845,S1A95009,2017-12-12,28050,94370
845,S1A95009,2017-12-13,23810,0
845,S1A95009,2017-12-14,41690,65500
845,S1A95009,2017-12-15,87790,87790
845,S1A95009,2017-12-16,20130,0
845,S1A95009,2017-12-17,19680,0
845,S1A95009,2017-12-18,36690,76500
845,S1A95009,2017-12-19,41790,41790
845,S1A95009,2017-12-20,70510,70510
845,S1A95009,2017-12-21,102460,102460
845,S1A95009,2017-12-22,71430,71430
845,S1A95009,2017-12-23,54810,0
845,S1A95009,2017-12-24,35700,90510
845,S1A95009,2017-12-25,17720,0
845,S1A95009,2017-12-26,18780,0
845,S1A95009,2017-12-27,45750,82250
845,S1A95009,2017-12-28,44030,0
845,S1A95009,2017-12-29,51520,95550
845,S1A95009,2017-12-30,26430,0
845,S1A95009,2017-12-31,15950,0
845,S1A95009,2018-01-01,14080,0
845,S1A95009,2018-01-02,28950,85410
845,S1A95009,2018-01-03,25160,0
845,S1A95009,2018-01-04,21180,0
845,S1A95009,2018-01-05,19330,0
845,S1A95009,2018-01-08,21450,87120
845,S1A95009,2018-01-09,24980,0
845,S1A95009,2018-01-10,17820,0
845,S1A95009,2018-01-11,29160,0
845,S1A95009,2018-01-12,27130,99090
845,S1A95009,2018-01-13,23790,0
845,S1A95009,2018-01-14,22740,0
845,S1A95009,2018-01-15,33430,79960
845,S1A95009,2018-01-16,27910,0
845,S1A95009,2018-01-17,24010,0
845,S1A95009,2018-01-18,18910,0
845,S1A95009,2018-01-19,25300,96130
845,S1A95009,2018-01-20,23430,0
845,S1A95009,2018-01-21,19200,0
845,S1A95009,2018-01-22,17580,0
845,S1A95009,2018-01-23,15960,0
845,S1A95009,2018-01-24,12320,88490
845,S1A95009,2018-01-25,30580,0
845,S1A95009,2018-01-26,40130,0
845,S1A95009,2018-01-27,20900,91610
845,S1A95009,2018-01-28,8760,0
845,S1A95009,2018-01-29,55460,64220
845,S1A95009,2018-01-30,75900,75900
845,S1A95009,2018-01-31,35750,0
845,S1A95009,2018-02-01,45580,81330
845,S1A95009,2018-02-02,42220,0
845,S1A95009,2018-02-03,23500,0
845,S1A95009,2018-02-04,15640,81360
845,S1A95009,2018-02-05,24450,0
845,S1A95009,2018-02-06,22710,0
845,S1A95009,2018-02-07,26640,0
845,S1A95009,2018-02-08,21820,95620
845,S1A95009,2018-02-09,26210,0
845,S1A95009,2018-02-10,16580,0
845,S1A95009,2018-02-11,12320,0
845,S1A95009,2018-02-12,20950,0
845,S1A95009,2018-02-13,15360,91420
845,S1A95009,2018-02-14,21070,0
845,S1A95009,2018-02-16,32730,0
845,S1A95009,2018-02-17,19880,0
845,S1A95009,2018-02-19,8850,82530
845,S1A95009,2018-02-20,19490,0
845,S1A95009,2018-02-21,17500,0
845,S1A95009,2018-02-22,14200,0
845,S1A95009,2018-02-23,29780,80970
845,S1A95009,2018-02-26,29380,29380
